sa1,pop
5112926,646
5112927,648
5112928,341
5112929,329
5112930,248
5112931,217
5112932,473
5112933,152
5113001,25
5113101,388
5113102,572
5113103,308
5113104,365
5113105,485
5113106,321
5113107,333
5113108,514
5113109,502
5113110,593
5113111,331
5113112,523
5113113,464
5113114,459
5113115,439
5113116,340
5113117,396
5113118,566
5113119,439
5113120,588
5113121,235
5113122,294
5113123,519
5113124,336
5113125,610
5113126,482
5113127,432
5113128,449
5113129,609
5113130,509
5113131,593
5113132,622
5113133,612
5113134,508
5113135,343
5113136,451
5113137,628
5113138,571
5113139,452
5113201,389
5113202,389
5113203,542
5113204,452
5113205,677
5113206,621
5113207,254
5113208,204
5113209,4
5113210,274
5113211,546
5113212,401
5113213,596
5113214,436
5113215,262
5113216,361
5113217,665
5113218,494
5113219,476
5113220,285
5113221,398
5113222,424
5113223,468
5113224,610
5113225,438
5113226,654
5113227,281
5113228,371
5113229,358
5113231,361
5113232,507
5113234,523
5113235,366
5113236,609
5113237,319
5113238,475
5113239,420
5113240,541
5113241,364
5113242,395
5113243,257
5113244,257
5113245,469
5113246,285
5113247,394
5113301,351
5113303,347
5113305,794
5113306,344
5113307,389
5113309,368
5113310,522
5113311,377
5113312,429
5113313,499
5113316,657
5113317,599
5113322,498
5113323,415
5113324,964
5113325,544
5113326,321
5113327,392
5113328,616
5113329,316
5113331,598
5113332,311
5113334,0
5113335,988
5113336,227
5113337,378
5113338,268
5113339,396
5113340,549
5113341,261
5113342,418
5113343,719
5113344,286
5113345,452
5113346,308
5113347,325
5113348,659
5113349,465
5113350,310
5113351,439
5113352,227
5113353,436
5113354,439
5113355,535
5113356,475
5113357,648
5113358,742
5113359,463
5113360,540
5113361,468
5113401,224
5113402,315
5113403,485
5113404,275
5113405,336
5113406,513
5113407,260
5113408,531
5113409,466
5113410,299
5113411,509
5113412,384
5113413,450
5113415,0
5113417,349
5113418,436
5113419,240
5113420,523
5113421,799
5113422,395
5113423,107
5113424,627
5113425,432
5113426,477
5113427,486
5113428,335
5113429,354
5113430,362
5113431,272
5113432,424
5113434,393
5113435,356
5113436,710
5113437,310
5113438,567
5113439,491
5113440,416
5113442,446
5113443,496
5113444,414
5113445,452
5113446,417
5113447,417
5113448,421
5113449,330
5113450,305
5113451,436
5113452,308
5113453,429
5113454,503
5113501,505
5113502,461
5113503,774
5113504,819
5113505,717
5113507,519
5113508,484
5113509,563
5113510,402
5113511,485
5113512,641
5113513,612
5113514,658
5113515,668
5113517,392
5113518,466
5113519,393
5113520,225
5113521,498
5113523,656
5113524,333
5113525,1008
5113527,539
5113528,1009
5113529,6
5113530,407
5113531,352
5113532,1011
5113533,490
5113534,192
5113535,1583
5113536,396
5113537,353
5113538,430
5113601,251
5113602,433
5113603,295
5113604,434
5113605,159
5113606,586
5113607,278
5113608,445
5113609,417
5113610,285
5113611,465
5113612,419
5113613,804
5113614,739
5113615,691
5113616,473
5113617,406
5113618,592
5113619,423
5113620,471
5113621,1019
5113622,138
5113623,232
5113624,479
5113625,596
5113626,327
5113627,280
5113628,661
5113629,865
5113701,302
5113702,392
5113703,360
5113704,489
5113705,482
5113706,471
5113707,283
5113708,561
5113709,636
5113710,291
5113711,438
5113712,414
5113713,405
5113714,306
5113715,403
5113716,335
5113717,447
5113718,467
5113719,543
5113720,243
5113721,430
5113722,239
5113723,436
5113724,522
5113725,373
5113726,485
5113727,354
5113728,436
5113729,352
5113730,410
5113731,517
5113732,477
5113733,234
5113734,369
5113735,379
5113736,844
5113737,351
5113738,324
5113739,523
5113740,356
5113741,339
5113742,376
5113743,309
5113744,358
5113745,317
5113746,206
5113747,312
5113748,562
5113749,406
5113750,332
5113751,451
5113752,242
5113753,281
5113754,294
5113755,453
5113756,219
5113757,393
5113758,599
5113759,0
5113801,213
5113803,498
5113804,501
5113806,0
5113807,332
5113808,418
5113809,277
5113810,356
5113811,293
5113812,263
5113813,494
5113814,1451
5113815,442
5113816,215
5113817,0
5113818,348
5113819,451
5113820,371
5113821,435
5113822,592
5113823,370
5113824,309
5113825,496
5113826,552
5113827,293
5113828,353
5113831,333
5113832,526
5113833,657
5113834,400
5113835,305
5113836,370
5113837,542
5113838,0
5113839,0
5113840,539
5113841,494
5113842,480
5113843,667
5113844,533
5113845,479
5113846,875
5113847,723
5113848,419
5113901,357
5113902,667
5113903,493
5113904,499
5113907,375
5113908,387
5113909,405
5113910,275
5113911,646
5113913,313
5113914,357
5113915,401
5113916,210
5113917,294
5113918,598
5113919,417
5113920,458
5113921,473
5113922,517
5113923,726
5113924,474
5113925,375
5113926,418
5113927,348
5113928,669
5113929,380
5113930,401
5113931,360
5114001,479
5114002,378
5114003,380
5114004,367
5114005,413
5114006,520
5114007,385
5114008,383
5114009,530
5114010,420
5114011,241
5114012,445
5114013,531
5114014,352
5114015,526
5114016,775
5114017,416
5114018,413
5114019,492
5114020,410
5114021,422
5114022,377
5114023,439
5114024,548
5114025,288
5114026,468
5114027,490
5114028,375
5114029,243
5114030,253
5114031,293
5114032,757
5114033,449
5114034,629
5114035,6
5114101,19
5114102,140
5114103,427
5114104,467
5114105,408
5114106,327
5114107,405
5114108,533
5114109,253
5114110,450
5114111,354
5114112,329
5114113,464
5114114,424
5114115,161
5114116,429
5114117,281
5114118,269
5114119,376
5114120,387
5114121,430
5114122,246
5114123,214
5114124,330
5114125,369
5114126,491
5114127,591
5114128,357
5114129,298
5114130,272
5114131,491
5114132,310
5114133,281
5114201,381
5114205,462
5114206,488
5114207,294
5114208,862
5114210,272
5114211,911
5114212,180
5114213,369
5114214,723
5114215,405
5114216,775
5114217,323
5114218,911
5114219,387
5114220,663
5114221,388
5114222,655
5114223,758
5114224,225
5114225,289
5114226,741
5114227,543
5114228,616
5114229,1169
5114230,641
5114231,0
5114232,422
5114233,376
5114234,869
5114235,20
5114301,309
5114302,335
5114303,343
5114304,480
5114305,630
5114306,451
5114307,346
5114308,469
5114309,317
5114310,313
5114311,449
5114312,733
5114313,492
5114314,385
5114315,295
5114401,322
5114402,277
5114403,406
5114404,412
5114405,279
5114406,589
5114407,333
5114408,299
5114409,311
5114410,77
5114411,351
5114412,349
5114413,404
5114501,257
5114502,552
5114503,372
5114504,478
5114505,657
5114506,494
5114507,371
5114508,619
5114509,412
5114510,518
5114511,497
5114512,326
5114513,448
5114514,516
5114515,517
5114516,245
5114517,482
5114518,527
5114519,456
5114520,449
5114521,495
5114522,425
5114523,574
5114524,472
5114525,516
5114526,474
5114527,423
5114528,370
5114529,360
5114530,665
5114531,34
5114601,353
5114602,444
5114603,356
5114604,569
5114605,495
5114606,706
5114607,316
5114608,366
5114609,274
5114610,456
5114611,267
5114612,460
5114613,581
5114614,544
5114615,408
5114616,400
5114617,603
5114618,299
5114619,253
5114620,354
5114621,661
5114622,324
5114623,315
5114624,335
5114625,298
5114626,387
5114627,406
5114628,0
5114629,233
5114630,0
5114701,426
5114702,487
5114703,509
5114704,394
5114705,399
5114706,620
5114707,348
5114708,481
5114709,200
5114710,579
5114711,358
5114712,520
5114713,508
5114714,432
5114715,346
5114716,412
5114717,454
5114718,476
5114719,232
5114720,555
5114721,0
5114722,480
5114723,288
5114724,389
5114725,337
5114726,710
5114727,386
5114728,510
5114729,404
5114730,390
5114731,235
5114732,470
5114733,265
5114734,299
5114735,285
5114736,509
5114737,450
5114738,0
5114739,205
5114740,359
5114741,252
5114742,387
5114743,228
5114803,534
5114806,735
5114807,1011
5114808,606
5114809,699
5114810,530
5114811,642
5114812,394
5114813,389
5114814,282
5114815,336
5114816,650
5114817,458
5114818,518
5114819,551
5114820,396
5114821,762
5114822,388
5114823,424
5114824,519
5114825,595
5114826,461
5114827,584
5114828,512
5114829,817
5114830,0
5114831,666
5114832,346
5114833,418
5114834,568
5114835,742
5114836,441
5114837,569
5115001,7
5115101,0
5115202,449
5115203,279
5115204,445
5115205,428
5115206,559
5115207,604
5115208,274
5115209,651
5115210,196
5115211,1612
5115212,682
5115213,290
5115214,348
5115215,457
5115216,664
5115217,239
5115218,592
5115301,430
5115302,296
5115303,439
5115304,327
5115305,328
5115306,511
5115307,386
5115308,592
5115309,334
5115310,318
5115311,286
5115312,443
5115313,250
5115314,292
5115315,414
5115316,396
5115317,427
5115318,651
5115319,443
5115320,575
5115401,358
5115402,394
5115403,548
5115404,624
5115405,381
5115406,320
5115407,556
5115408,531
5115409,408
5115410,527
5115411,600
5115412,592
5115413,603
5115414,558
5115415,454
5115416,473
5115417,326
5115418,497
5115419,324
5115420,600
5115421,695
5115501,18
5115801,1254
5115802,1037
5115803,100
5115901,335
5115902,315
5115903,252
5115904,439
5115905,362
5115906,520
5115907,428
5115908,471
5115909,431
5115910,514
5115911,459
5115912,1258
5115913,346
5115914,353
5115915,293
5115916,618
5115917,372
5115918,457
5115919,681
5115920,565
5115921,420
5115922,278
5115923,346
5115924,515
5115925,442
5116001,520
5116002,580
5116003,227
5116004,477
5116005,334
5116006,323
5116007,377
5116008,231
5116009,443
5116010,441
5116011,570
5116012,289
5116013,596
5116014,528
5116015,374
5116016,384
5116017,430
5116018,335
5116019,387
5116020,563
5116021,231
5116022,327
5116023,1137
5116101,536
5116102,442
5116103,441
5116105,413
5116106,465
5116107,313
5116108,632
5116110,419
5116112,216
5116114,377
5116115,560
5116116,446
5116117,549
5116118,314
5116119,346
5116120,843
5116121,453
5116122,498
5116123,899
5116124,273
5116125,429
5116126,908
5116127,658
5116128,501
5116129,398
5116130,641
5116131,482
5116132,920
5116133,535
5116301,225
5116302,886
5116303,791
5116304,0
5116305,437
5116306,383
5116307,473
5116308,266
5116309,475
5116310,253
5116311,631
5116312,355
5116313,315
5116314,487
5116315,260
5116316,482
5116317,470
5116318,294
5125901,241
5125902,487
5125903,428
5125904,265
5125905,396
5125906,427
5125907,501
5125908,498
5125909,444
5125910,443
5125911,836
5125912,699
5125913,447
5125914,114
5125915,253
5125916,270
5125917,1491
5126001,268
5126002,578
5126003,0
5126004,564
5126005,291
5126006,213
5126007,298
5126008,274
5126009,111
5116401,368
5116402,326
5116403,276
5116404,330
5116405,354
5116406,422
5116407,473
5116408,481
5116409,570
5116410,677
5116411,346
5116412,488
5116413,399
5116414,474
5116415,425
5116416,568
5116417,381
5116501,0
5116502,643
5116503,783
5116504,604
5116505,451
5116506,309
5116507,586
5116508,295
5116509,609
5116510,468
5116511,454
5116512,357
5116513,460
5116514,378
5116515,600
5116516,594
5116517,684
5116518,526
5116519,535
5116520,368
5116521,374
5116522,565
5116523,360
5116524,420
5116525,338
5116526,559
5116527,408
5116528,641
5116529,266
5116530,439
5116531,430
5116532,345
5116601,36
5116602,323
5116603,301
5116604,387
5116605,490
5116606,0
5116607,477
5116608,631
5116609,520
5116610,657
5116611,375
5116612,386
5116613,610
5116614,410
5116615,282
5116616,278
5116617,393
5116618,340
5116619,452
5116620,341
5116621,218
5116622,380
5116623,345
5116624,394
5116625,583
5116626,427
5116627,148
5116628,697
5116629,256
5116630,347
5116631,309
5116632,487
5116633,447
5116634,751
5116635,610
5116636,294
5116701,11
5116702,3
5116902,1024
5116903,53
5116904,421
5116905,247
5116906,2133
5116907,620
5116908,541
5116910,607
5116912,650
5116913,479
5116914,596
5116916,0
5116917,759
5116918,489
5116919,514
5116920,407
5116921,761
5116922,40
5116923,1615
5116924,707
5116925,269
5116926,618
5116927,473
5117001,587
5117002,3
5117003,691
5117004,375
5117005,377
5117006,680
5117007,361
5117008,583
5117009,617
5117010,339
5117011,317
5117012,474
5117013,425
5117014,542
5117016,657
5117017,0
5117018,265
5117019,379
5117201,0
5117202,66
5117301,26
5117401,298
5117402,256
5117404,295
5117405,0
5117406,530
5117407,275
5117408,283
5117409,246
5117410,415
5117411,514
5117412,424
5117413,527
5117414,635
5117415,324
5117416,277
5117417,378
5117418,560
5117419,264
5117420,644
5117421,313
5117422,767
5117423,549
5117424,363
5117425,355
5117426,407
5117427,366
5117428,427
5117429,255
5126101,2205
5126102,480
5126103,275
5126104,243
5126105,377
5126106,1297
5126107,321
5126108,940
5126109,55
5117501,458
5117502,465
5117503,515
5117504,610
5117505,467
5117506,341
5117507,344
5117508,414
5117509,511
5117510,462
5117511,496
5117512,411
5117513,338
5117514,449
5117515,526
5117516,522
5117517,575
5117518,593
5117519,395
5117520,569
5117521,375
5117522,345
5117523,545
5117524,316
5117601,421
5117602,422
5117603,478
5117604,303
5117605,216
5117606,495
5117607,617
5117608,261
5117609,505
5117701,348
5117702,478
5117703,539
5117704,372
5117705,383
5117706,384
5117707,380
5117708,538
5117709,459
5117710,406
5117711,352
5117712,359
5117713,706
5117714,289
5117715,444
5117716,438
5117717,534
5117718,591
5117719,562
5117720,471
5117721,469
5117722,248
5117723,386
5117724,536
5117725,506
5117726,415
5117727,447
5117728,647
5117729,414
5117730,582
5117801,622
5117802,465
5117803,320
5117804,472
5117805,519
5117806,481
5117807,650
5117808,338
5117809,590
5117810,398
5117811,558
5117812,532
5117813,462
5117814,258
5117815,736
5117816,330
5117817,443
5117818,380
5117819,275
5117820,492
5117821,346
5117822,460
5117823,391
5117824,462
5117825,460
5117826,629
5117827,781
5117828,196
5117829,529
5117830,361
5117831,523
5117901,244
5117902,414
5117903,503
5117904,227
5117905,558
5117906,372
5117907,502
5117908,435
5117909,362
5117910,381
5117911,471
5117912,634
5117913,570
5117914,427
5117915,358
5117916,609
5117917,664
5118001,285
5118002,292
5118003,394
5118004,284
5118005,247
5118006,458
5118007,318
5118008,492
5118009,371
5118010,276
5118011,360
5118012,477
5118013,316
5118014,325
5118015,551
5118016,397
5118017,445
5118018,213
5118019,379
5118020,563
5118021,491
5118022,381
5118023,224
5118024,219
5118025,174
5118026,0
5118027,226
5118028,294
5118029,531
5118030,237
5118031,261
5118032,253
5118101,417
5118102,457
5118103,408
5118104,513
